Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Sierra Sandon,23591,Valid,Typical meteorite,"Iron, IIIAB",6330,Found,Found: the meteorite's fall was not observed,1923,-25.166670,-69.283330,"(-25.166670, -69.283330)"
Seneca Township,23499,Valid,Typical meteorite,"Iron, IVA",11500,Found,Found: the meteorite's fall was not observed,1923,41.783330,-84.183330,"(41.783330, -84.183330)"
Dalgaranga,5506,Valid,Typical meteorite,Mesosiderite-A,12200,Found,Found: the meteorite's fall was not observed,1923,-27.716670,117.250000,"(-27.716670, 117.250000)"
Coldwater (iron),5398,Valid,Typical meteorite,Iron,18400,Found,Found: the meteorite's fall was not observed,1923,37.266670,-99.333330,"(37.266670, -99.333330)"
Woodward County,24333,Valid,Typical meteorite,H4,45500,Found,Found: the meteorite's fall was not observed,1923,36.500000,-99.500000,"(36.500000, -99.500000)"
Savannah,23189,Valid,Typical meteorite,"Iron, IIIAB",60000,Found,Found: the meteorite's fall was not observed,1923,35.166670,-88.183330,"(35.166670, -88.183330)"
Carbo,5266,Valid,Typical meteorite,"Iron, IID",454000,Found,Found: the meteorite's fall was not observed,1923,29.666670,-111.500000,"(29.666670, -111.500000)"
Fenghsien-Ku,10086,Valid,Typical meteorite,H5,82,Fell,Fell: the meteorite's fall was observed ,1924,34.600000,116.750000,"(34.600000, 116.750000)"
Unkoku,24123,Valid,Typical meteorite,OC,1000,Fell,Fell: the meteorite's fall was observed ,1924,34.800000,127.000000,"(34.800000, 127.000000)"
La Colina,12395,Valid,Typical meteorite,H5,2000,Fell,Fell: the meteorite's fall was observed ,1924,-37.333330,-61.533330,"(-37.333330, -61.533330)"
Success,23736,Valid,Typical meteorite,L6,3500,Fell,Fell: the meteorite's fall was observed ,1924,36.483330,-90.666670,"(36.483330, -90.666670)"
Muraid,16874,Valid,Typical meteorite,L6,4703,Fell,Fell: the meteorite's fall was observed ,1924,24.500000,90.216670,"(24.500000, 90.216670)"
Santa Isabel,23165,Valid,Typical meteorite,L6,5500,Fell,Fell: the meteorite's fall was observed ,1924,-33.900000,-61.700000,"(-33.900000, -61.700000)"
Forksville,10123,Valid,Typical meteorite,L6,6067,Fell,Fell: the meteorite's fall was observed ,1924,36.783330,-78.083330,"(36.783330, -78.083330)"
Béréba,5028,Valid,Typical meteorite,Eucrite-mmict,18000,Fell,Fell: the meteorite's fall was observed ,1924,11.650000,-3.650000,"(11.650000, -3.650000)"
Johnstown,12198,Valid,Typical meteorite,Diogenite,40300,Fell,Fell: the meteorite's fall was observed ,1924,40.350000,-104.900000,"(40.350000, -104.900000)"
Olivenza,18013,Valid,Typical meteorite,LL5,150000,Fell,Fell: the meteorite's fall was observed ,1924,38.716670,-7.066670,"(38.716670, -7.066670)"
Dermbach,6665,Valid,Typical meteorite,"Iron, ungrouped",1500,Found,Found: the meteorite's fall was not observed,1924,50.716670,10.116670,"(50.716670, 10.116670)"
Beeler,4994,Valid,Typical meteorite,LL6,11620,Found,Found: the meteorite's fall was not observed,1924,38.533330,-100.216670,"(38.533330, -100.216670)"
Achilles,369,Valid,Typical meteorite,H5,16000,Found,Found: the meteorite's fall was not observed,1924,39.776670,-100.813330,"(39.776670, -100.813330)"
Coldwater (stone),5399,Valid,Typical meteorite,H5,16000,Found,Found: the meteorite's fall was not observed,1924,37.266670,-99.333330,"(37.266670, -99.333330)"
Four Corners,10172,Valid,Typical meteorite,"Iron, IAB-ung",25000,Found,Found: the meteorite's fall was not observed,1924,37.000000,-109.050000,"(37.000000, -109.050000)"
Lake Labyrinth,12444,Valid,Typical meteorite,LL6,25850,Found,Found: the meteorite's fall was not observed,1924,-30.533330,134.750000,"(-30.533330, 134.750000)"
Weekeroo Station,24230,Valid,Typical meteorite,"Iron, IIE-an",94200,Found,Found: the meteorite's fall was not observed,1924,-32.266670,139.866670,"(-32.266670, 139.866670)"
Huckitta,11922,Valid,Typical meteorite,"Pallasite, PMG-an",2300000,Found,Found: the meteorite's fall was not observed,1924,-22.366670,135.766670,"(-22.366670, 135.766670)"
Maria Linden,15418,Valid,Typical meteorite,L4,114,Fell,Fell: the meteorite's fall was observed ,1925,,,
Renca,22587,Valid,Typical meteorite,L5,300,Fell,Fell: the meteorite's fall was observed ,1925,-32.750000,-65.283330,"(-32.750000, -65.283330)"
Numakai,17960,Valid,Typical meteorite,H4,363,Fell,Fell: the meteorite's fall was observed ,1925,43.333330,141.866670,"(43.333330, 141.866670)"
Ellemeet,10019,Valid,Typical meteorite,Diogenite,1470,Fell,Fell: the meteorite's fall was observed ,1925,51.750000,4.000000,"(51.750000, 4.000000)"
Chaves,5334,Valid,Typical meteorite,Howardite,2945,Fell,Fell: the meteorite's fall was observed ,1925,41.933330,-7.466670,"(41.933330, -7.466670)"
Lanzenkirchen,12465,Valid,Typical meteorite,L4,7000,Fell,Fell: the meteorite's fall was observed ,1925,47.750000,16.233330,"(47.750000, 16.233330)"
Queen's Mercy,22357,Valid,Typical meteorite,H6,7000,Fell,Fell: the meteorite's fall was observed ,1925,-30.116670,28.700000,"(-30.116670, 28.700000)"
Aïr,424,Valid,Typical meteorite,L6,24000,Fell,Fell: the meteorite's fall was observed ,1925,19.083330,8.383330,"(19.083330, 8.383330)"
Villarrica,24181,Valid,Typical meteorite,Stone-uncl,,Fell,Fell: the meteorite's fall was observed ,1925,-25.833330,-56.500000,"(-25.833330, -56.500000)"
Murchison Downs,16876,Valid,Typical meteorite,"Iron, ungrouped",33,Found,Found: the meteorite's fall was not observed,1925,-26.666670,119.000000,"(-26.666670, 119.000000)"
Lebedinnyi,12754,Valid,Typical meteorite,Iron,410,Found,Found: the meteorite's fall was not observed,1925,55.950000,125.400000,"(55.950000, 125.400000)"
Morven,16754,Valid,Typical meteorite,H4/5,7100,Found,Found: the meteorite's fall was not observed,1925,-44.816670,171.133330,"(-44.816670, 171.133330)"
Opava,18021,Valid,Typical meteorite,Iron,14300,Found,Found: the meteorite's fall was not observed,1925,49.966670,17.900000,"(49.966670, 17.900000)"
Patos de Minas (hexahedrite),18113,Valid,Typical meteorite,"Iron, IIAB",32000,Found,Found: the meteorite's fall was not observed,1925,-18.583330,-46.533330,"(-18.583330, -46.533330)"
Glenormiston,10933,Valid,Typical meteorite,"Iron, ungrouped",40800,Found,Found: the meteorite's fall was not observed,1925,-22.900000,138.716670,"(-22.900000, 138.716670)"
Sandia Mountains,23156,Valid,Typical meteorite,"Iron, IIAB",45000,Found,Found: the meteorite's fall was not observed,1925,35.250000,-106.500000,"(35.250000, -106.500000)"
Patos de Minas (octahedrite),18114,Valid,Typical meteorite,"Iron, IAB complex",200000,Found,Found: the meteorite's fall was not observed,1925,-18.583330,-46.533330,"(-18.583330, -46.533330)"
Tacoma,23777,Valid,Typical meteorite,"Iron, IAB complex",16.7,Found,Found: the meteorite's fall was not observed,1925,47.250000,-122.416670,"(47.250000, -122.416670)"
Palmyra,18079,Valid,Typical meteorite,L3,135,Fell,Fell: the meteorite's fall was observed ,1926,39.800000,-91.500000,"(39.800000, -91.500000)"
Komagome,12343,Valid,Typical meteorite,Iron,238,Fell,Fell: the meteorite's fall was observed ,1926,35.733330,139.750000,"(35.733330, 139.750000)"
Jajh deh Kot Lalu,12067,Valid,Typical meteorite,EL6,973,Fell,Fell: the meteorite's fall was observed ,1926,26.750000,68.416670,"(26.750000, 68.416670)"
Urasaki,24129,Valid,Typical meteorite,Stone-uncl,1500,Fell,Fell: the meteorite's fall was observed ,1926,34.483330,133.283330,"(34.483330, 133.283330)"
Ojuelos Altos,17997,Valid,Typical meteorite,L6,5850,Fell,Fell: the meteorite's fall was observed ,1926,38.183330,-5.400000,"(38.183330, -5.400000)"
Lua,14721,Valid,Typical meteorite,L5,9241,Fell,Fell: the meteorite's fall was observed ,1926,24.950000,75.150000,"(24.950000, 75.150000)"
Ulmiz,24108,Valid,Typical meteorite,L,76.5,Fell,Fell: the meteorite's fall was observed ,1926,46.933330,7.216670,"(46.933330, 7.216670)"
Vincent,24184,Valid,Typical meteorite,L5,430,Found,Found: the meteorite's fall was not observed,1926,-35.016670,139.916670,"(-35.016670, 139.916670)"
Peck's Spring,18182,Valid,Typical meteorite,L5,1600,Found,Found: the meteorite's fall was not observed,1926,32.000000,-102.000000,"(32.000000, -102.000000)"
Weatherford,24226,Valid,Typical meteorite,CBa,2000,Found,Found: the meteorite's fall was not observed,1926,35.500000,-98.700000,"(35.500000, -98.700000)"
Okahandja,17999,Valid,Typical meteorite,"Iron, IIAB",6580,Found,Found: the meteorite's fall was not observed,1926,-21.983330,16.933330,"(-21.983330, 16.933330)"
Deport,6662,Valid,Typical meteorite,"Iron, IAB-sLL",15000,Found,Found: the meteorite's fall was not observed,1926,33.516670,-95.300000,"(33.516670, -95.300000)"
Oakley (iron),17972,Valid,Typical meteorite,"Iron, IIIF",111000,Found,Found: the meteorite's fall was not observed,1926,42.333330,-113.700000,"(42.333330, -113.700000)"
Trysil,24057,Valid,Typical meteorite,L/LL6,640,Fell,Fell: the meteorite's fall was observed ,1927,61.300000,12.300000,"(61.300000, 12.300000)"
Sopot,23670,Valid,Typical meteorite,OC,958,Fell,Fell: the meteorite's fall was observed ,1927,44.416670,23.500000,"(44.416670, 23.500000)"
Mamra Springs,15401,Valid,Typical meteorite,L6,1000,Fell,Fell: the meteorite's fall was observed ,1927,45.216670,62.083330,"(45.216670, 62.083330)"
Oesede,17988,Valid,Typical meteorite,H5,1400,Fell,Fell: the meteorite's fall was observed ,1927,52.283330,8.050000,"(52.283330, 8.050000)"
Tilden,23998,Valid,Typical meteorite,L6,74800,Fell,Fell: the meteorite's fall was observed ,1927,38.200000,-89.683330,"(38.200000, -89.683330)"
Udei Station,24101,Valid,Typical meteorite,"Iron, IAB-ung",103000,Fell,Fell: the meteorite's fall was observed ,1927,7.950000,8.083330,"(7.950000, 8.083330)"
Genichesk,10871,Valid,Typical meteorite,L5/6,531,Found,Found: the meteorite's fall was not observed,1927,46.700000,32.600000,"(46.700000, 32.600000)"
Ballinger,4930,Valid,Typical meteorite,"Iron, IAB-MG",1250,Found,Found: the meteorite's fall was not observed,1927,31.766670,-99.983330,"(31.766670, -99.983330)"
Ulysses,24110,Valid,Typical meteorite,H4,3900,Found,Found: the meteorite's fall was not observed,1927,37.600000,-101.250000,"(37.600000, -101.250000)"
Washington County,24217,Valid,Typical meteorite,"Iron, ungrouped",5750,Found,Found: the meteorite's fall was not observed,1927,39.700000,-103.166670,"(39.700000, -103.166670)"
Pinnaroo,18827,Valid,Typical meteorite,Mesosiderite-A4,39400,Found,Found: the meteorite's fall was not observed,1927,-35.383330,140.916670,"(-35.383330, 140.916670)"
Dix,7651,Valid,Typical meteorite,L6,44000,Found,Found: the meteorite's fall was not observed,1927,41.233330,-103.483330,"(41.233330, -103.483330)"
Hinojal,11887,Valid,Typical meteorite,L6,50000,Found,Found: the meteorite's fall was not observed,1927,-32.366670,-60.150000,"(-32.366670, -60.150000)"
Social Circle,23659,Valid,Typical meteorite,"Iron, IVA",99300,Found,Found: the meteorite's fall was not observed,1927,33.700000,-83.700000,"(33.700000, -83.700000)"
Hugoton,11984,Valid,Typical meteorite,H5,350000,Found,Found: the meteorite's fall was not observed,1927,37.200000,-101.350000,"(37.200000, -101.350000)"
Wallapai,24206,Valid,Typical meteorite,"Iron, IID",430000,Found,Found: the meteorite's fall was not observed,1927,35.800000,-113.700000,"(35.800000, -113.700000)"
Oterøy,18042,Valid,Typical meteorite,L6,246,Fell,Fell: the meteorite's fall was observed ,1928,58.883330,9.400000,"(58.883330, 9.400000)"
Isthilart,12053,Valid,Typical meteorite,H5,3050,Fell,Fell: the meteorite's fall was observed ,1928,-31.183330,-57.950000,"(-31.183330, -57.950000)"
Utzenstorf,24136,Valid,Typical meteorite,H5,3422,Fell,Fell: the meteorite's fall was observed ,1928,47.116670,7.550000,"(47.116670, 7.550000)"
Naoki,16908,Valid,Typical meteorite,H6,17000,Fell,Fell: the meteorite's fall was observed ,1928,19.250000,77.000000,"(19.250000, 77.000000)"
Yoshiki,30372,Valid,Typical meteorite,Stone-uncl,0.1,Fell,Fell: the meteorite's fall was observed ,1928,34.166670,131.450000,"(34.166670, 131.450000)"
Narellan,16912,Valid,Typical meteorite,L6,367.5,Fell,Fell: the meteorite's fall was observed ,1928,-34.050000,150.688890,"(-34.050000, 150.688890)"
Morro do Rocio,16751,Valid,Typical meteorite,H5,369,Found,Found: the meteorite's fall was not observed,1928,-27.000000,-51.000000,"(-27.000000, -51.000000)"
Lawrence,12744,Valid,Typical meteorite,L6,515,Found,Found: the meteorite's fall was not observed,1928,38.966670,-95.166670,"(38.966670, -95.166670)"
Hinojo,11888,Valid,Typical meteorite,H,1155,Found,Found: the meteorite's fall was not observed,1928,-36.866670,-60.166670,"(-36.866670, -60.166670)"
Cotesfield,5454,Valid,Typical meteorite,L6,1160,Found,Found: the meteorite's fall was not observed,1928,41.366670,-98.633330,"(41.366670, -98.633330)"
York (stone),30368,Valid,Typical meteorite,L6,1440,Found,Found: the meteorite's fall was not observed,1928,40.866670,-97.600000,"(40.866670, -97.600000)"
Adams County,375,Valid,Typical meteorite,H5,5700,Found,Found: the meteorite's fall was not observed,1928,39.966670,-103.766670,"(39.966670, -103.766670)"
Piñon,18828,Valid,Typical meteorite,"Iron, ungrouped",17850,Found,Found: the meteorite's fall was not observed,1928,32.666670,-105.100000,"(32.666670, -105.100000)"
Taicang,23787,Valid,Typical meteorite,Stone-uncl,20000,Found,Found: the meteorite's fall was not observed,1928,31.500000,121.083330,"(31.500000, 121.083330)"
Winona,24285,Valid,Typical meteorite,Winonaite,24000,Found,Found: the meteorite's fall was not observed,1928,35.200000,-111.400000,"(35.200000, -111.400000)"
Orlovka,18029,Valid,Typical meteorite,H5,40500,Found,Found: the meteorite's fall was not observed,1928,56.000000,76.750000,"(56.000000, 76.750000)"
Rewari,22593,Valid,Typical meteorite,L6,3332,Fell,Fell: the meteorite's fall was observed ,1929,28.200000,76.666670,"(28.200000, 76.666670)"
Bald Mountain,4925,Valid,Typical meteorite,L4,3700,Fell,Fell: the meteorite's fall was observed ,1929,35.966670,-82.483330,"(35.966670, -82.483330)"
Padvarninkai,18069,Valid,Typical meteorite,Eucrite-mmict,3858,Fell,Fell: the meteorite's fall was observed ,1929,55.666670,25.000000,"(55.666670, 25.000000)"
Tauk,23887,Valid,Typical meteorite,L6,6000,Fell,Fell: the meteorite's fall was observed ,1929,35.133330,44.450000,"(35.133330, 44.450000)"
Khmelevka,12297,Valid,Typical meteorite,L5,6109,Fell,Fell: the meteorite's fall was observed ,1929,56.750000,75.333330,"(56.750000, 75.333330)"
Beardsley,4984,Valid,Typical meteorite,H5,16000,Fell,Fell: the meteorite's fall was observed ,1929,39.800000,-101.200000,"(39.800000, -101.200000)"
Olmedilla de Alarcón,18015,Valid,Typical meteorite,H5,40000,Fell,Fell: the meteorite's fall was observed ,1929,39.566670,-2.100000,"(39.566670, -2.100000)"
Krzadka,12365,Valid,Typical meteorite,Iron,2500,Found,Found: the meteorite's fall was not observed,1929,50.375000,21.733330,"(50.375000, 21.733330)"
Campbellsville,5245,Valid,Typical meteorite,"Iron, IIIAB",15400,Found,Found: the meteorite's fall was not observed,1929,37.366670,-85.366670,"(37.366670, -85.366670)"
Chihuahua City,5350,Valid,Typical meteorite,"Iron, IC",54000,Found,Found: the meteorite's fall was not observed,1929,28.666670,-106.116670,"(28.666670, -106.116670)"
Ozona,18066,Valid,Typical meteorite,H6,127500,Found,Found: the meteorite's fall was not observed,1929,30.733330,-101.300000,"(30.733330, -101.300000)"
Grant,10957,Valid,Typical meteorite,"Iron, IIIAB",525000,Found,Found: the meteorite's fall was not observed,1929,35.166670,-107.883330,"(35.166670, -107.883330)"
Mellenbye,15473,Valid,Typical meteorite,LL6,1181.5999999999999,Found,Found: the meteorite's fall was not observed,1929,-28.850000,116.283330,"(-28.850000, 116.283330)"
Valley Wells,24152,Valid,Typical meteorite,L6,129.9,Found,Found: the meteorite's fall was not observed,1929,35.466670,-115.666670,"(35.466670, -115.666670)"
Kappakoola,12252,Valid,Typical meteorite,H6,392.5,Found,Found: the meteorite's fall was not observed,1929,-33.250000,135.533330,"(-33.250000, 135.533330)"
Malampaka,15395,Valid,Typical meteorite,H,470,Fell,Fell: the meteorite's fall was observed ,1930,-3.133330,33.516670,"(-3.133330, 33.516670)"
Gyokukei,11467,Valid,Typical meteorite,OC,1320,Fell,Fell: the meteorite's fall was observed ,1930,35.000000,127.500000,"(35.000000, 127.500000)"
Boriskino,5112,Valid,Typical meteorite,CM2,1342,Fell,Fell: the meteorite's fall was observed ,1930,54.233330,52.483330,"(54.233330, 52.483330)"
Aguada,398,Valid,Typical meteorite,L6,1620,Fell,Fell: the meteorite's fall was observed ,1930,-31.600000,-65.233330,"(-31.600000, -65.233330)"
Plantersville,18846,Valid,Typical meteorite,H6,2085,Fell,Fell: the meteorite's fall was observed ,1930,30.700000,-96.116670,"(30.700000, -96.116670)"
Lillaverke,14650,Valid,Typical meteorite,H5,6862,Fell,Fell: the meteorite's fall was observed ,1930,56.650000,15.866670,"(56.650000, 15.866670)"
Oldenburg (1930),18009,Valid,Typical meteorite,L6,16570,Fell,Fell: the meteorite's fall was observed ,1930,52.950000,8.166670,"(52.950000, 8.166670)"
Miller (Arkansas),16645,Valid,Typical meteorite,H5,16700,Fell,Fell: the meteorite's fall was observed ,1930,35.400000,-92.050000,"(35.400000, -92.050000)"
Karoonda,12264,Valid,Typical meteorite,CK4,41730,Fell,Fell: the meteorite's fall was observed ,1930,-35.083330,139.916670,"(-35.083330, 139.916670)"
Paragould,18101,Valid,Typical meteorite,LL5,408000,Fell,Fell: the meteorite's fall was observed ,1930,36.066670,-90.500000,"(36.066670, -90.500000)"
Moorleah,16738,Valid,Typical meteorite,L6,8887.5,Fell,Fell: the meteorite's fall was observed ,1930,-40.975000,145.600000,"(-40.975000, 145.600000)"
Borrego,5115,Valid,Typical meteorite,L6,2126,Found,Found: the meteorite's fall was not observed,1930,33.266670,-116.383330,"(33.266670, -116.383330)"
Tell,23893,Valid,Typical meteorite,H6,16600,Found,Found: the meteorite's fall was not observed,1930,34.383330,-100.400000,"(34.383330, -100.400000)"
Miami,16630,Valid,Typical meteorite,H5,57700,Found,Found: the meteorite's fall was not observed,1930,35.666670,-100.600000,"(35.666670, -100.600000)"
Landes,12457,Valid,Typical meteorite,"Iron, IAB-MG",69800,Found,Found: the meteorite's fall was not observed,1930,38.900000,-79.183330,"(38.900000, -79.183330)"
Uwharrie,24139,Valid,Typical meteorite,"Iron, IIIAB",72700,Found,Found: the meteorite's fall was not observed,1930,35.516670,-79.966670,"(35.516670, -79.966670)"
Bencubbin,5014,Valid,Typical meteorite,CBa,118000,Found,Found: the meteorite's fall was not observed,1930,-30.750000,117.783330,"(-30.750000, 117.783330)"
Mbosi,15456,Valid,Typical meteorite,"Iron, ungrouped",16000000,Found,Found: the meteorite's fall was not observed,1930,-9.116670,33.066670,"(-9.116670, 33.066670)"
Jilong,12172,Valid,Typical meteorite,Stone-uncl,,Found,Found: the meteorite's fall was not observed,1930,,,
Zapata County,30393,Valid,Typical meteorite,Iron,,Found,Found: the meteorite's fall was not observed,1930,27.000000,-99.000000,"(27.000000, -99.000000)"
Konovo,12344,Valid,Typical meteorite,LL5,90,Fell,Fell: the meteorite's fall was observed ,1931,42.516670,26.166670,"(42.516670, 26.166670)"
Pontlyfni,18865,Valid,Typical meteorite,Winonaite,157,Fell,Fell: the meteorite's fall was observed ,1931,53.036390,-4.319440,"(53.036390, -4.319440)"
Yukan,30377,Valid,Typical meteorite,LL6,4800,Fell,Fell: the meteorite's fall was observed ,1931,28.716670,116.616670,"(28.716670, 116.616670)"
Tatahouine,23884,Valid,Typical meteorite,Diogenite,12000,Fell,Fell: the meteorite's fall was observed ,1931,32.950000,10.416670,"(32.950000, 10.416670)"
Malotas,15397,Valid,Typical meteorite,H5,,Fell,Fell: the meteorite's fall was observed ,1931,-28.933330,-63.233330,"(-28.933330, -63.233330)"
Wuzhi,24342,Valid,Typical meteorite,Stone-uncl,,Fell,Fell: the meteorite's fall was observed ,1931,35.133330,113.333330,"(35.133330, 113.333330)"
Lost Lake,14714,Valid,Typical meteorite,L6,11,Found,Found: the meteorite's fall was not observed,1931,37.650000,-105.733330,"(37.650000, -105.733330)"
Suwahib (Buwah),23767,Valid,Typical meteorite,H3.8-an,241,Found,Found: the meteorite's fall was not observed,1931,20.055560,51.416670,"(20.055560, 51.416670)"
Lafayette (stone),12412,Valid,Typical meteorite,Martian (nakhlite),800,Found,Found: the meteorite's fall was not observed,1931,40.416670,-86.883330,"(40.416670, -86.883330)"
Clareton,5371,Valid,Typical meteorite,L6,1050,Found,Found: the meteorite's fall was not observed,1931,43.700000,-104.700000,"(43.700000, -104.700000)"
Pine River,18826,Valid,Typical meteorite,"Iron, IAB-sLL",3600,Found,Found: the meteorite's fall was not observed,1931,44.216670,-89.100000,"(44.216670, -89.100000)"
Landor,12458,Valid,Typical meteorite,Iron,9000,Found,Found: the meteorite's fall was not observed,1931,-25.666670,117.000000,"(-25.666670, 117.000000)"
Bruno,5158,Valid,Typical meteorite,"Iron, IIAB",13000,Found,Found: the meteorite's fall was not observed,1931,52.266670,-105.350000,"(52.266670, -105.350000)"
Alikatnima,471,Valid,Typical meteorite,"Iron, ungrouped",20000,Found,Found: the meteorite's fall was not observed,1931,-23.333330,134.116670,"(-23.333330, 134.116670)"
Ioka,12040,Valid,Typical meteorite,L3.5,31500,Found,Found: the meteorite's fall was not observed,1931,40.250000,-110.083330,"(40.250000, -110.083330)"
Osseo,18037,Valid,Typical meteorite,"Iron, IAB complex",46300,Found,Found: the meteorite's fall was not observed,1931,47.633330,-80.083330,"(47.633330, -80.083330)"
Bear Lodge,4983,Valid,Typical meteorite,"Iron, IIIAB",48500,Found,Found: the meteorite's fall was not observed,1931,44.500000,-104.200000,"(44.500000, -104.200000)"
Springwater,23692,Valid,Typical meteorite,"Pallasite, PMG-an",67600,Found,Found: the meteorite's fall was not observed,1931,52.000000,-108.300000,"(52.000000, -108.300000)"
Henbury,11872,Valid,Typical meteorite,"Iron, IIIAB",2000000,Found,Found: the meteorite's fall was not observed,1931,-24.566670,133.166670,"(-24.566670, 133.166670)"
North Portugal,17005,Valid,Typical meteorite,Iron,,Found,Found: the meteorite's fall was not observed,1931,41.000000,-8.000000,"(41.000000, -8.000000)"
Wei-hui-fu (a),24231,Valid,Typical meteorite,Iron,,Found,Found: the meteorite's fall was not observed,1931,,,
Wei-hui-fu (b),24232,Valid,Typical meteorite,Iron,,Found,Found: the meteorite's fall was not observed,1931,,,
Witsand Farm,24322,Valid,Typical meteorite,LL4,66,Fell,Fell: the meteorite's fall was observed ,1932,-28.666670,18.916670,"(-28.666670, 18.916670)"
Douar Mghila,7723,Valid,Typical meteorite,LL6,1161,Fell,Fell: the meteorite's fall was observed ,1932,32.333330,-6.300000,"(32.333330, -6.300000)"
Prambachkirchen,18883,Valid,Typical meteorite,L6,2125,Fell,Fell: the meteorite's fall was observed ,1932,48.302500,13.940830,"(48.302500, 13.940830)"
Khor Temiki,12299,Valid,Typical meteorite,Aubrite,3200,Fell,Fell: the meteorite's fall was observed ,1932,16.000000,36.000000,"(16.000000, 36.000000)"
Khanpur,12289,Valid,Typical meteorite,LL5,3698,Fell,Fell: the meteorite's fall was observed ,1932,25.550000,83.116670,"(25.550000, 83.116670)"
Kuznetzovo,12385,Valid,Typical meteorite,L6,4047,Fell,Fell: the meteorite's fall was observed ,1932,55.200000,75.333330,"(55.200000, 75.333330)"
Archie,2329,Valid,Typical meteorite,H6,5070,Fell,Fell: the meteorite's fall was observed ,1932,38.500000,-94.300000,"(38.500000, -94.300000)"
Gualeguaychú,11432,Valid,Typical meteorite,H6,22000,Fell,Fell: the meteorite's fall was observed ,1932,-33.000000,-58.616670,"(-33.000000, -58.616670)"
Naifa,16895,Valid,Typical meteorite,Iron,8,Found,Found: the meteorite's fall was not observed,1932,19.933330,51.216670,"(19.933330, 51.216670)"
Junction,12212,Valid,Typical meteorite,L5,241,Found,Found: the meteorite's fall was not observed,1932,30.500000,-99.833330,"(30.500000, -99.833330)"
Föllinge,10118,Valid,Typical meteorite,"Iron, IAB-sLH",400,Found,Found: the meteorite's fall was not observed,1932,63.733330,14.850000,"(63.733330, 14.850000)"
Cushing,5499,Valid,Typical meteorite,H4,567,Found,Found: the meteorite's fall was not observed,1932,35.966670,-96.766670,"(35.966670, -96.766670)"
Boerne,5095,Valid,Typical meteorite,H6,1100,Found,Found: the meteorite's fall was not observed,1932,29.800000,-98.800000,"(29.800000, -98.800000)"
Cowell,5457,Valid,Typical meteorite,"Iron, IIIAB",5717,Found,Found: the meteorite's fall was not observed,1932,-33.300000,136.016670,"(-33.300000, 136.016670)"
Lanton,12463,Valid,Typical meteorite,"Iron, IIIAB",13780,Found,Found: the meteorite's fall was not observed,1932,36.533330,-91.800000,"(36.533330, -91.800000)"
Nordheim,16992,Valid,Typical meteorite,"Iron, ungrouped",15150,Found,Found: the meteorite's fall was not observed,1932,28.866670,-97.616670,"(28.866670, -97.616670)"
Altonah,2286,Valid,Typical meteorite,"Iron, IVA",21500,Found,Found: the meteorite's fall was not observed,1932,40.566670,-110.483330,"(40.566670, -110.483330)"
Baquedano,4939,Valid,Typical meteorite,"Iron, IIIAB",22000,Found,Found: the meteorite's fall was not observed,1932,-23.300000,-69.883330,"(-23.300000, -69.883330)"
Deelfontein,6636,Valid,Typical meteorite,"Iron, IAB-MG",28000,Found,Found: the meteorite's fall was not observed,1932,-30.183330,23.266670,"(-30.183330, 23.266670)"
Kyancutta,12386,Valid,Typical meteorite,"Iron, IIIAB",32700,Found,Found: the meteorite's fall was not observed,1932,-33.283330,136.000000,"(-33.283330, 136.000000)"
Wagon Mound,24196,Valid,Typical meteorite,L6,87500,Found,Found: the meteorite's fall was not observed,1932,35.840830,-104.585830,"(35.840830, -104.585830)"
Guanghua,11434,Valid,Typical meteorite,"Iron, IVA",190000,Found,Found: the meteorite's fall was not observed,1932,32.400000,111.700000,"(32.400000, 111.700000)"
Suwahib ('Ain Sala),23766,Valid,Typical meteorite,H6,106.1,Found,Found: the meteorite's fall was not observed,1932,19.955560,51.033330,"(19.955560, 51.033330)"
Suwahib (Adraj),23765,Valid,Typical meteorite,L4,118.1,Found,Found: the meteorite's fall was not observed,1932,20.016670,50.933330,"(20.016670, 50.933330)"
Umm Tina,24120,Valid,Typical meteorite,L6,70.2,Found,Found: the meteorite's fall was not observed,1932,19.027780,51.083330,"(19.027780, 51.083330)"
Malaga,15393,Valid,Typical meteorite,OC,150,Fell,Fell: the meteorite's fall was observed ,1933,32.216670,-104.000000,"(32.216670, -104.000000)"
Dyarrl Island,7758,Valid,Typical meteorite,Mesosiderite-A1,188,Fell,Fell: the meteorite's fall was observed ,1933,-3.000000,151.000000,"(-3.000000, 151.000000)"
Brient,5140,Valid,Typical meteorite,Eucrite-pmict,219,Fell,Fell: the meteorite's fall was observed ,1933,52.133330,59.316670,"(52.133330, 59.316670)"
Noyan-Bogdo,17936,Valid,Typical meteorite,L6,250,Fell,Fell: the meteorite's fall was observed ,1933,42.916670,102.466670,"(42.916670, 102.466670)"
Athens,4885,Valid,Typical meteorite,LL6,265,Fell,Fell: the meteorite's fall was observed ,1933,34.750000,-87.000000,"(34.750000, -87.000000)"
Banten,4938,Valid,Typical meteorite,CM2,629,Fell,Fell: the meteorite's fall was observed ,1933,-6.333330,106.000000,"(-6.333330, 106.000000)"
Po-wang Chen,18879,Valid,Typical meteorite,LL,665,Fell,Fell: the meteorite's fall was observed ,1933,31.416670,118.500000,"(31.416670, 118.500000)"
