Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Lewis Cliff 86334,13265,Valid,Typical meteorite,LL6,6.2,Found,Found: the meteorite's fall was not observed,1986,-84.271450,161.417500,"(-84.271450, 161.417500)"
Lewis Cliff 86497,13427,Valid,Typical meteorite,H5,6.2,Found,Found: the meteorite's fall was not observed,1986,-84.276740,161.644020,"(-84.276740, 161.644020)"
Yamato 86124,29630,Valid,Typical meteorite,H4,6.22,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86014,29520,Valid,Typical meteorite,L6,6.24,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86339,29845,Valid,Typical meteorite,H4,6.28,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86096,29602,Valid,Typical meteorite,H4,6.29,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86048,12987,Valid,Typical meteorite,L6,6.3,Found,Found: the meteorite's fall was not observed,1986,-84.284840,161.583350,"(-84.284840, 161.583350)"
Lewis Cliff 86068,13007,Valid,Typical meteorite,H5,6.3,Found,Found: the meteorite's fall was not observed,1986,-84.273690,161.691650,"(-84.273690, 161.691650)"
Lewis Cliff 86176,13114,Valid,Typical meteorite,H4,6.3,Found,Found: the meteorite's fall was not observed,1986,-84.256340,161.403770,"(-84.256340, 161.403770)"
Lewis Cliff 86343,13274,Valid,Typical meteorite,H6,6.3,Found,Found: the meteorite's fall was not observed,1986,-84.273780,161.689690,"(-84.273780, 161.689690)"
Yamato 86345,29851,Valid,Typical meteorite,H4,6.31,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86216,29722,Valid,Typical meteorite,H4,6.32,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86697,30203,Valid,Typical meteorite,CM2,6.35,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86746,30252,Valid,Typical meteorite,H4,6.37,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86105,13044,Valid,Typical meteorite,L3.4,6.4,Found,Found: the meteorite's fall was not observed,1986,-84.260320,161.380160,"(-84.260320, 161.380160)"
Lewis Cliff 86439,13369,Valid,Typical meteorite,H6,6.4,Found,Found: the meteorite's fall was not observed,1986,-84.255790,161.415380,"(-84.255790, 161.415380)"
Lewis Cliff 86520,13448,Valid,Typical meteorite,H5,6.4,Found,Found: the meteorite's fall was not observed,1986,-84.250440,161.423720,"(-84.250440, 161.423720)"
Yamato 86326,29832,Valid,Typical meteorite,H4,6.41,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86001,29507,Valid,Typical meteorite,L6,6.43,Found,Found: the meteorite's fall was not observed,1986,-71.833330,35.500000,"(-71.833330, 35.500000)"
Yamato 86356,29862,Valid,Typical meteorite,H4,6.43,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86006,29512,Valid,Typical meteorite,Eucrite,6.47,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86089,29595,Valid,Typical meteorite,H4,6.48,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86009,12949,Valid,Typical meteorite,CM2,6.5,Found,Found: the meteorite's fall was not observed,1986,-84.257210,161.431090,"(-84.257210, 161.431090)"
Lewis Cliff 86137,13076,Valid,Typical meteorite,H6,6.5,Found,Found: the meteorite's fall was not observed,1986,-84.257100,161.401400,"(-84.257100, 161.401400)"
Lewis Cliff 86216,13153,Valid,Typical meteorite,Ureilite,6.5,Found,Found: the meteorite's fall was not observed,1986,-84.252700,161.354240,"(-84.252700, 161.354240)"
Lewis Cliff 86428,13358,Valid,Typical meteorite,H6,6.5,Found,Found: the meteorite's fall was not observed,1986,-84.255110,161.406050,"(-84.255110, 161.406050)"
Yamato 86699,30205,Valid,Typical meteorite,CM2,6.5,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86098,29604,Valid,Typical meteorite,H4,6.52,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86353,29859,Valid,Typical meteorite,H4,6.52,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86106,29612,Valid,Typical meteorite,H4,6.53,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86210,29716,Valid,Typical meteorite,H4,6.53,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86730,30236,Valid,Typical meteorite,LL6,6.54,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86205,29711,Valid,Typical meteorite,H4,6.55,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86700,30206,Valid,Typical meteorite,CM2,6.56,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86107,29613,Valid,Typical meteorite,H4,6.57,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86079,13018,Valid,Typical meteorite,H5,6.6,Found,Found: the meteorite's fall was not observed,1986,-84.249720,161.384180,"(-84.249720, 161.384180)"
Lewis Cliff 86318,13250,Valid,Typical meteorite,H4,6.6,Found,Found: the meteorite's fall was not observed,1986,-84.273900,161.686790,"(-84.273900, 161.686790)"
Lewis Cliff 86381,13312,Valid,Typical meteorite,H6,6.6,Found,Found: the meteorite's fall was not observed,1986,-84.255240,161.481180,"(-84.255240, 161.481180)"
Lewis Cliff 86403,13334,Valid,Typical meteorite,H5,6.6,Found,Found: the meteorite's fall was not observed,1986,-84.255890,161.427230,"(-84.255890, 161.427230)"
Lewis Cliff 86429,13359,Valid,Typical meteorite,L6,6.6,Found,Found: the meteorite's fall was not observed,1986,-84.254770,161.404530,"(-84.254770, 161.404530)"
Yamato 86215,29721,Valid,Typical meteorite,H4,6.62,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86108,29614,Valid,Typical meteorite,H4,6.63,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86093,29599,Valid,Typical meteorite,H4,6.65,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86126,13065,Valid,Typical meteorite,H5,6.7,Found,Found: the meteorite's fall was not observed,1986,-84.256760,161.413250,"(-84.256760, 161.413250)"
Lewis Cliff 86235,13169,Valid,Typical meteorite,H5,6.7,Found,Found: the meteorite's fall was not observed,1986,-84.255090,161.376150,"(-84.255090, 161.376150)"
Yamato 86320,29826,Valid,Typical meteorite,H4,6.72,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86325,29831,Valid,Typical meteorite,H4,6.72,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86049,29555,Valid,Typical meteorite,L6,6.73,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86361,29867,Valid,Typical meteorite,H4,6.77,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86342,29848,Valid,Typical meteorite,H4,6.78,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86056,12995,Valid,Typical meteorite,L6,6.8,Found,Found: the meteorite's fall was not observed,1986,-84.273680,161.691620,"(-84.273680, 161.691620)"
Lewis Cliff 86113,13052,Valid,Typical meteorite,L6,6.8,Found,Found: the meteorite's fall was not observed,1986,-84.257690,161.408510,"(-84.257690, 161.408510)"
Lewis Cliff 86326,13258,Valid,Typical meteorite,H5,6.8,Found,Found: the meteorite's fall was not observed,1986,-84.273870,161.686410,"(-84.273870, 161.686410)"
Lewis Cliff 86424,13354,Valid,Typical meteorite,H5,6.8,Found,Found: the meteorite's fall was not observed,1986,-84.255600,161.424910,"(-84.255600, 161.424910)"
Lewis Cliff 86474,13404,Valid,Typical meteorite,H6,6.8,Found,Found: the meteorite's fall was not observed,1986,-84.274000,161.682300,"(-84.274000, 161.682300)"
Yamato 86111,29617,Valid,Typical meteorite,H4,6.83,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86010,12950,Valid,Typical meteorite,Angrite,6.9,Found,Found: the meteorite's fall was not observed,1986,-84.235890,161.535200,"(-84.235890, 161.535200)"
Lewis Cliff 86172,13110,Valid,Typical meteorite,H5,6.9,Found,Found: the meteorite's fall was not observed,1986,-84.257120,161.342790,"(-84.257120, 161.342790)"
Lewis Cliff 86208,13146,Valid,Typical meteorite,H5,6.9,Found,Found: the meteorite's fall was not observed,1986,-84.252950,161.350120,"(-84.252950, 161.350120)"
Lewis Cliff 86224,13160,Valid,Typical meteorite,L5,6.9,Found,Found: the meteorite's fall was not observed,1986,-84.261840,161.359580,"(-84.261840, 161.359580)"
Lewis Cliff 86399,13330,Valid,Typical meteorite,L6,6.9,Found,Found: the meteorite's fall was not observed,1986,-84.255330,161.440420,"(-84.255330, 161.440420)"
Lewis Cliff 86440,13370,Valid,Typical meteorite,H5,6.9,Found,Found: the meteorite's fall was not observed,1986,-84.255340,161.408340,"(-84.255340, 161.408340)"
Yamato 86009,29515,Valid,Typical meteorite,CV3,60.69,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86036,29542,Valid,Typical meteorite,L5,603.9,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86203,13141,Valid,Typical meteorite,L6,61.4,Found,Found: the meteorite's fall was not observed,1986,-84.254780,161.342930,"(-84.254780, 161.342930)"
Lewis Cliff 86282,13214,Valid,Typical meteorite,L6,62.4,Found,Found: the meteorite's fall was not observed,1986,-84.254170,161.352520,"(-84.254170, 161.352520)"
Lewis Cliff 86317,13249,Valid,Typical meteorite,L6,62.4,Found,Found: the meteorite's fall was not observed,1986,-84.276390,161.345620,"(-84.276390, 161.345620)"
Yamato 86004,29510,Valid,Typical meteorite,EH-imp melt,62.78,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86273,29779,Valid,Typical meteorite,H4,63.95,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86463,13393,Valid,Typical meteorite,H5,64.8,Found,Found: the meteorite's fall was not observed,1986,-84.274310,161.676790,"(-84.274310, 161.676790)"
Yamato 86032,29538,Valid,Typical meteorite,Lunar (anorth),648.42999999999995,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86514,13442,Valid,Typical meteorite,H5,65.099999999999994,Found,Found: the meteorite's fall was not observed,1986,-84.275150,161.355050,"(-84.275150, 161.355050)"
Lewis Cliff 86544,13472,Valid,Typical meteorite,H6,65.3,Found,Found: the meteorite's fall was not observed,1986,-84.293890,161.326570,"(-84.293890, 161.326570)"
Lewis Cliff 86091,13030,Valid,Typical meteorite,H5,66.7,Found,Found: the meteorite's fall was not observed,1986,-84.278850,161.617010,"(-84.278850, 161.617010)"
Yamato 86742,30248,Valid,Typical meteorite,L6,66.91,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86014,12954,Valid,Typical meteorite,L4,662.4,Found,Found: the meteorite's fall was not observed,1986,-84.257020,161.345200,"(-84.257020, 161.345200)"
Lewis Cliff 86311,13243,Valid,Typical meteorite,L6,67.099999999999994,Found,Found: the meteorite's fall was not observed,1986,-84.296470,161.319770,"(-84.296470, 161.319770)"
Yamato 86274,29780,Valid,Typical meteorite,H4,68.48,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Reckling Peak 86705,22408,Valid,Typical meteorite,H5,68.5,Found,Found: the meteorite's fall was not observed,1986,-76.237730,158.674360,"(-76.237730, 158.674360)"
Yamato 86719,30225,Valid,Typical meteorite,L4,68.64,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86047,12986,Valid,Typical meteorite,H5,68.7,Found,Found: the meteorite's fall was not observed,1986,-84.273850,161.690720,"(-84.273850, 161.690720)"
Lewis Cliff 86017,12957,Valid,Typical meteorite,H6,687.6,Found,Found: the meteorite's fall was not observed,1986,-84.264590,161.233740,"(-84.264590, 161.233740)"
Lewis Cliff 86393,13324,Valid,Typical meteorite,H5,69.900000000000006,Found,Found: the meteorite's fall was not observed,1986,-84.273780,161.693870,"(-84.273780, 161.693870)"
Yamato 86349,29855,Valid,Typical meteorite,H4,7.07,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86304,29810,Valid,Typical meteorite,H4,7.09,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86240,13174,Valid,Typical meteorite,H5,7.1,Found,Found: the meteorite's fall was not observed,1986,-84.270320,161.369550,"(-84.270320, 161.369550)"
Lewis Cliff 86355,13286,Valid,Typical meteorite,H6,7.1,Found,Found: the meteorite's fall was not observed,1986,-84.253380,161.385030,"(-84.253380, 161.385030)"
Yamato 86351,29857,Valid,Typical meteorite,H4,7.14,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86760,30266,Valid,Typical meteorite,EH-imp melt,7.17,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86105,29611,Valid,Typical meteorite,H4,7.18,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86150,13089,Valid,Typical meteorite,H5,7.2,Found,Found: the meteorite's fall was not observed,1986,-84.259420,161.366250,"(-84.259420, 161.366250)"
Lewis Cliff 86298,13230,Valid,Typical meteorite,H5,7.2,Found,Found: the meteorite's fall was not observed,1986,-84.273760,161.690170,"(-84.273760, 161.690170)"
Lewis Cliff 86328,13260,Valid,Typical meteorite,H6,7.2,Found,Found: the meteorite's fall was not observed,1986,-84.272830,161.414550,"(-84.272830, 161.414550)"
Lewis Cliff 86523,13451,Valid,Typical meteorite,H5,7.2,Found,Found: the meteorite's fall was not observed,1986,-84.254470,161.408680,"(-84.254470, 161.408680)"
Yamato 86206,29712,Valid,Typical meteorite,H4,7.22,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86348,29854,Valid,Typical meteorite,H4,7.25,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86432,13362,Valid,Typical meteorite,LL6,7.3,Found,Found: the meteorite's fall was not observed,1986,-84.256210,161.436560,"(-84.256210, 161.436560)"
Yamato 86082,29588,Valid,Typical meteorite,H4,7.34,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86311,29817,Valid,Typical meteorite,H4,7.39,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86369,13300,Valid,Typical meteorite,H5,7.4,Found,Found: the meteorite's fall was not observed,1986,-84.273840,161.689860,"(-84.273840, 161.689860)"
Lewis Cliff 86482,13412,Valid,Typical meteorite,H5,7.4,Found,Found: the meteorite's fall was not observed,1986,-84.274120,161.677240,"(-84.274120, 161.677240)"
Yamato 86313,29819,Valid,Typical meteorite,H4,7.42,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86084,29590,Valid,Typical meteorite,H4,7.43,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86337,29843,Valid,Typical meteorite,H4,7.48,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86753,30259,Valid,Typical meteorite,L4,7.51,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86104,29610,Valid,Typical meteorite,H4,7.54,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86322,29828,Valid,Typical meteorite,H4,7.58,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86121,13060,Valid,Typical meteorite,H5,7.6,Found,Found: the meteorite's fall was not observed,1986,-84.257960,161.401880,"(-84.257960, 161.401880)"
Lewis Cliff 86193,13131,Valid,Typical meteorite,L6,7.6,Found,Found: the meteorite's fall was not observed,1986,-84.256450,161.362020,"(-84.256450, 161.362020)"
Lewis Cliff 86310,13242,Valid,Typical meteorite,H5,7.6,Found,Found: the meteorite's fall was not observed,1986,-84.273870,161.689490,"(-84.273870, 161.689490)"
Lewis Cliff 86504,13434,Valid,Typical meteorite,H6,7.6,Found,Found: the meteorite's fall was not observed,1986,-84.246420,161.385960,"(-84.246420, 161.385960)"
Yamato 86305,29811,Valid,Typical meteorite,H4,7.65,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86317,29823,Valid,Typical meteorite,H4,7.68,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86315,29821,Valid,Typical meteorite,H4,7.69,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86124,13063,Valid,Typical meteorite,L5,7.7,Found,Found: the meteorite's fall was not observed,1986,-84.256380,161.407600,"(-84.256380, 161.407600)"
Lewis Cliff 86422,13352,Valid,Typical meteorite,H5,7.7,Found,Found: the meteorite's fall was not observed,1986,-84.273770,161.693870,"(-84.273770, 161.693870)"
Lewis Cliff 86536,13464,Valid,Typical meteorite,H5,7.7,Found,Found: the meteorite's fall was not observed,1986,-84.244430,161.410220,"(-84.244430, 161.410220)"
Yamato 86303,29809,Valid,Typical meteorite,H4,7.73,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86330,29836,Valid,Typical meteorite,H4,7.77,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86100,29606,Valid,Typical meteorite,H4,7.78,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Allan Hills 86609,1034,Valid,Typical meteorite,L6,7.8,Found,Found: the meteorite's fall was not observed,1986,-76.731020,159.416860,"(-76.731020, 159.416860)"
Yamato 86037,29543,Valid,Typical meteorite,L6,7.9,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86195,29701,Valid,Typical meteorite,H4,7.94,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86359,29865,Valid,Typical meteorite,H4,7.94,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86021,29527,Valid,Typical meteorite,L6,7.95,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86096,13035,Valid,Typical meteorite,H5,70.900000000000006,Found,Found: the meteorite's fall was not observed,1986,-84.278550,161.619400,"(-84.278550, 161.619400)"
Lewis Cliff 86466,13396,Valid,Typical meteorite,H6,70.900000000000006,Found,Found: the meteorite's fall was not observed,1986,-84.274240,161.677040,"(-84.274240, 161.677040)"
Yamato 86712,30218,Valid,Typical meteorite,L3.5,723.55,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86031,12970,Valid,Typical meteorite,H5,74.5,Found,Found: the meteorite's fall was not observed,1986,-84.273730,161.691920,"(-84.273730, 161.691920)"
Lewis Cliff 86035,12974,Valid,Typical meteorite,H5,77.7,Found,Found: the meteorite's fall was not observed,1986,-84.273750,161.692020,"(-84.273750, 161.692020)"
Lewis Cliff 86015,12955,Valid,Typical meteorite,H6,780.1,Found,Found: the meteorite's fall was not observed,1986,-84.260490,161.372620,"(-84.260490, 161.372620)"
Yamato 86722,30228,Valid,Typical meteorite,LL6,79.040000000000006,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86333,29839,Valid,Typical meteorite,H4,8.02,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86071,13010,Valid,Typical meteorite,H5,8.1,Found,Found: the meteorite's fall was not observed,1986,-84.273700,161.691570,"(-84.273700, 161.691570)"
Yamato 86316,29822,Valid,Typical meteorite,H4,8.14,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86312,29818,Valid,Typical meteorite,H4,8.15,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86059,29565,Valid,Typical meteorite,H5,8.17,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86097,29603,Valid,Typical meteorite,H4,8.19,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86159,13097,Valid,Typical meteorite,H5,8.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.257550,161.348530,"(-84.257550, 161.348530)"
Lewis Cliff 86404,13335,Valid,Typical meteorite,L6,8.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.254690,161.406460,"(-84.254690, 161.406460)"
Lewis Cliff 86459,13389,Valid,Typical meteorite,H5,8.199999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.273960,161.681930,"(-84.273960, 161.681930)"
Lewis Cliff 86082,13021,Valid,Typical meteorite,LL6,8.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.251070,161.357650,"(-84.251070, 161.357650)"
Lewis Cliff 86133,13072,Valid,Typical meteorite,L6,8.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.256700,161.447280,"(-84.256700, 161.447280)"
Lewis Cliff 86336,13267,Valid,Typical meteorite,H5,8.300000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.273840,161.686040,"(-84.273840, 161.686040)"
Yamato 86324,29830,Valid,Typical meteorite,H4,8.32,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86306,29812,Valid,Typical meteorite,H4,8.33,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86095,29601,Valid,Typical meteorite,H4,8.34,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86101,29607,Valid,Typical meteorite,H4,8.36,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86307,29813,Valid,Typical meteorite,H4,8.36,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86324,13256,Valid,Typical meteorite,H5,8.4,Found,Found: the meteorite's fall was not observed,1986,-84.273710,161.693600,"(-84.273710, 161.693600)"
Yamato 86060,29566,Valid,Typical meteorite,L6,8.470000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86254,13187,Valid,Typical meteorite,H5,8.5,Found,Found: the meteorite's fall was not observed,1986,-84.273810,161.687850,"(-84.273810, 161.687850)"
Lewis Cliff 86259,13192,Valid,Typical meteorite,H5,8.5,Found,Found: the meteorite's fall was not observed,1986,-84.256140,161.381320,"(-84.256140, 161.381320)"
Lewis Cliff 86077,13016,Valid,Typical meteorite,H5,8.6,Found,Found: the meteorite's fall was not observed,1986,-84.273780,161.692370,"(-84.273780, 161.692370)"
Lewis Cliff 86158,13096,Valid,Typical meteorite,L3.2,8.6,Found,Found: the meteorite's fall was not observed,1986,-84.256820,161.415690,"(-84.256820, 161.415690)"
Yamato 86020,29526,Valid,Typical meteorite,L6,8.69,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86114,13053,Valid,Typical meteorite,H4,8.699999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.257710,161.381040,"(-84.257710, 161.381040)"
Lewis Cliff 86370,13301,Valid,Typical meteorite,H5,8.699999999999999,Found,Found: the meteorite's fall was not observed,1986,-84.272780,161.415060,"(-84.272780, 161.415060)"
Yamato 86092,29598,Valid,Typical meteorite,H4,8.699999999999999,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86726,30232,Valid,Typical meteorite,L6,8.710000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86061,13000,Valid,Typical meteorite,L4,8.800000000000001,Found,Found: the meteorite's fall was not observed,1986,-84.258170,161.382570,"(-84.258170, 161.382570)"
Yamato 86083,29589,Valid,Typical meteorite,H4,8.880000000000001,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Lewis Cliff 86067,13006,Valid,Typical meteorite,H4,8.9,Found,Found: the meteorite's fall was not observed,1986,-84.251850,161.395070,"(-84.251850, 161.395070)"
Lewis Cliff 86222,13158,Valid,Typical meteorite,L5,8.9,Found,Found: the meteorite's fall was not observed,1986,-84.256180,161.372730,"(-84.256180, 161.372730)"
Yamato 86200,29706,Valid,Typical meteorite,H4,8.949999999999999,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86310,29816,Valid,Typical meteorite,H4,8.99,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Yamato 86777,30283,Valid,Typical meteorite,L6,80.48,Found,Found: the meteorite's fall was not observed,1986,-71.500000,35.666670,"(-71.500000, 35.666670)"
Deakin 003,6627,Valid,Typical meteorite,H5,82.6,Found,Found: the meteorite's fall was not observed,1986,-30.883330,128.666670,"(-30.883330, 128.666670)"
Elephant Moraine 86801,8049,Valid,Typical meteorite,L6,82.9,Found,Found: the meteorite's fall was not observed,1986,-76.328630,157.227140,"(-76.328630, 157.227140)"
Lewis Cliff 86471,13401,Valid,Typical meteorite,H6,82.9,Found,Found: the meteorite's fall was not observed,1986,-84.274130,161.678280,"(-84.274130, 161.678280)"
